10000 7500
9899 158 23230
9900 63 27041
9901 158 18946
9902 78 27998
9903 172 6620
9904 61 8300
9905 163 2882
9906 155 13069
9907 147 7789
9908 148 19569
9909 93 12140
9910 26 14310
9911 55 81
9912 168 17812
9913 25 10943
9914 170 22534
9915 36 3112
9916 95 23346
9917 49 27100
9918 71 25485
9919 127 15427
9920 160 529
9921 156 2538
9922 117 9759
9923 30 17112
9924 119 9739
9925 43 1504
9926 40 23873
9927 168 10911
9928 29 15728
9929 181 4262
9930 142 15081
9931 134 10540
9932 114 12134
9933 47 6120
9934 42 24061
9935 66 17753
9936 101 16205
9937 43 20889
9938 163 6968
9939 121 7993
9940 74 19955
9941 176 17105
9942 140 17431
9943 200 1864
9944 63 8924
9945 69 17772
9946 124 26202
9947 79 2429
9948 136 18653
9949 60 22305
9950 49 6445
9951 82 13653
9952 162 348
9953 117 7668
9954 187 25245
9955 69 373
9956 104 1508
9957 141 11731
9958 115 28196
9959 50 28449
9960 184 2422
9961 84 7475
9962 136 27234
9963 72 19663
9964 38 1155
9965 151 28598
9966 72 28376
9967 162 12953
9968 59 23142
9969 196 18742
9970 107 12632
9971 34 22642
9972 36 12942
9973 156 3078
9974 154 669
9975 30 961
9976 138 449
9977 171 20769
9978 90 24690
9979 71 19919
9980 125 28750
9981 28 9796
9982 157 13469
9983 68 2200
9984 58 26071
9985 101 7700
9986 55 16406
9987 189 29194
9988 187 17416
9989 119 23188
9990 188 16500
9991 140 3878
9992 76 2583
9993 126 27333
9994 128 11429
9995 107 29468
9996 122 18470
9997 151 7302
9998 138 14714
9999 133 21251
10000 185 13145
10001 175 2191
10002 70 5643
10003 32 5249
10004 59 10006
10005 60 17494
10006 113 5288
10007 163 2508
10008 150 28721
10009 168 11493
10010 189 29794
10011 121 26678
10012 47 2927
10013 115 26552
10014 129 26184
10015 82 11129
10016 184 23104
10017 191 15230
10018 35 14702
10019 150 4509
10020 187 7969
10021 106 10267
10022 112 26077
10023 190 27477
10024 85 18965
10025 130 17649
10026 158 2634
10027 110 13372
10028 96 1008
10029 91 29552
10030 111 4076
10031 176 19223
10032 132 350
10033 76 8630
10034 51 13985
10035 138 28813
10036 137 17843
10037 63 11561
10038 39 28204
10039 37 21419
10040 136 710
10041 99 12277
10042 55 29744
10043 200 15255
10044 72 11922
10045 78 4294
10046 166 8190
10047 180 19529
10048 83 10671
10049 54 12646
10050 183 23999
10051 74 16608
10052 137 26889
10053 32 2112
10054 92 13556
10055 114 18612
10056 114 15301
10057 112 23960
10058 60 2888
10059 86 28499
10060 129 6724
10061 81 7158
10062 57 9012
10063 118 6155
10064 43 7547
10065 152 14337
10066 177 6610
10067 120 13386
10068 178 5463
10069 129 4941
10070 163 28082
10071 88 15988
10072 94 7144
10073 147 11130
10074 151 1865
10075 164 7543
10076 36 25124
10077 37 6204
10078 32 442
10079 110 23818
10080 141 13862
10081 114 15885
10082 63 21802
10083 158 320
10084 152 27470
10085 100 28986
10086 168 17868
10087 53 15285
10088 91 1272
10089 118 24097
10090 136 12394
10091 47 18075
10092 53 29043
10093 30 18004
10094 117 19339
10095 37 13825
10096 40 2679
10097 37 6374
10098 200 5331
10099 109 28095
10100 120 24657
10101 129 4703
10102 36 24757
10103 76 20238
10104 84 22753
10105 70 5515
10106 178 22324
10107 157 19015
10108 191 570
10109 194 3555
10110 141 1543
10111 139 5812
10112 133 23439
10113 98 5052
10114 73 25230
10115 34 14273
10116 54 19282
10117 119 15113
10118 47 21666
10119 94 16418
10120 27 19683
10121 53 2268
10122 31 28225
10123 74 16077
10124 35 11004
10125 167 25055
10126 74 13361
10127 170 23118
10128 71 19403
10129 129 18272
10130 113 14018
10131 152 17222
10132 28 4222
10133 71 23690
10134 104 7684
10135 195 29362
10136 143 8391
10137 149 22077
10138 160 5615
10139 97 11762
10140 130 27783
10141 72 5515
10142 95 20385
10143 112 645
10144 84 9504
10145 124 7124
10146 41 4163
10147 177 9524
10148 185 26679
10149 133 23328
10150 51 19672
10151 121 14433
10152 102 669
10153 181 11029
10154 195 14661
10155 158 22900
10156 179 12309
10157 54 12641
10158 110 9749
10159 77 18833
10160 108 8553
10161 92 19125
10162 51 20300
10163 96 3803
10164 155 1861
10165 50 4045
10166 196 19818
10167 37 25945
10168 79 1337
10169 150 3121
10170 133 12467
10171 125 17495
10172 64 7138
10173 111 27469
10174 159 19771
10175 181 6138
10176 27 18608
10177 118 17390
10178 179 262
10179 80 8589
10180 82 24674
10181 177 6357
10182 115 13813
10183 101 17681
10184 69 15626
10185 170 13849
10186 197 23174
10187 103 29220
10188 47 7829
10189 72 23549
10190 40 19340
10191 175 2274
10192 51 7652
10193 87 23205
10194 81 23559
10195 90 16386
10196 112 20778
10197 78 15426
10198 183 1395
10199 59 26091
10200 132 260
10201 44 27816
10202 161 23986
10203 115 95
10204 175 74
10205 180 12118
10206 141 6034
10207 47 3711
10208 45 16758
10209 188 27950
10210 116 11413
10211 103 11251
10212 70 13429
10213 28 13132
10214 63 6134
10215 95 14546
10216 193 8218
10217 50 6177
10218 163 9396
10219 88 16721
10220 54 12619
10221 78 5234
10222 84 25933
10223 89 2336
10224 74 18564
10225 69 5709
10226 192 20972
10227 55 8517
10228 120 19986
10229 105 1926
10230 160 19927
10231 79 8864
10232 40 28832
10233 57 6698
10234 108 27664
10235 179 401
10236 114 11312
10237 170 28933
10238 84 27282
10239 140 2637
10240 173 14257
10241 161 22172
10242 148 8007
10243 153 22331
10244 113 5041
10245 88 6816
10246 95 10726
10247 151 29462
10248 110 7071
10249 151 6841
10250 54 12281
10251 81 21367
10252 113 1930
10253 67 7188
10254 36 10623
10255 169 27760
10256 119 7225
10257 36 6458
10258 184 3324
10259 108 19576
10260 196 29395
10261 31 9682
10262 176 18421
10263 127 2381
10264 92 15301
10265 29 6577
10266 134 29165
10267 192 3878
10268 63 946
10269 145 6658
10270 168 3593
10271 121 6446
10272 106 7052
10273 191 2401
10274 95 24394
10275 112 18738
10276 196 1070
10277 107 10260
10278 26 13913
10279 184 21333
10280 86 28213
10281 142 9499
10282 89 25853
10283 168 4823
10284 118 792
10285 64 14718
10286 89 28601
10287 35 21554
10288 92 16770
10289 186 16027
10290 51 28633
10291 116 11303
10292 78 15887
10293 82 25543
10294 95 10553
10295 100 5364
10296 181 14785
10297 102 18846
10298 37 4589
10299 60 20138
10300 45 17852
10301 79 22469
10302 124 8722
10303 142 28455
10304 155 20679
10305 105 19357
10306 87 1949
10307 27 1716
10308 83 28572
10309 146 337
10310 77 20485
10311 173 24241
10312 189 9618
10313 54 28609
10314 183 13106
10315 195 2291
10316 117 12657
10317 175 17408
10318 26 15132
10319 94 23220
10320 106 6695
10321 137 7824
10322 59 19587
10323 171 15533
10324 151 13148
10325 197 3635
10326 89 10625
10327 75 15253
10328 171 17313
10329 142 10801
10330 122 21664
10331 171 7726
10332 136 14201
10333 117 2050
10334 124 23698
10335 45 17845
10336 112 20549
10337 60 21738
10338 48 17910
10339 190 4646
10340 73 12195
10341 192 11041
10342 171 18858
10343 142 25765
10344 34 22859
10345 45 19291
10346 146 26007
10347 144 25193
10348 199 4852
10349 146 22242
10350 174 5215
10351 190 5293
10352 187 24809
10353 95 5898
10354 182 17004
10355 135 13775
10356 198 1526
10357 119 4721
10358 168 3812
10359 173 9257
10360 182 13402
10361 172 23895
10362 136 1915
10363 72 2319
10364 103 29033
10365 120 5316
10366 47 23702
10367 136 6362
10368 86 13990
10369 107 1228
10370 154 11858
10371 162 19247
10372 31 28872
10373 183 10118
10374 180 804
10375 103 12057
10376 101 24274
10377 152 29964
10378 116 7743
10379 34 2954
10380 143 15898
10381 69 23726
10382 167 25229
10383 63 4460
10384 138 1401
10385 159 22915
10386 114 3392
10387 106 26641
10388 128 12480
10389 46 11299
10390 171 8836
10391 195 3839
10392 125 5658
10393 35 29297
10394 96 25140
10395 98 2879
10396 101 23223
10397 68 26987
10398 75 9394
10399 47 4020
10400 178 13485
10401 143 24052
10402 53 21800
10403 76 25492
10404 63 16505
10405 190 23914
10406 149 144
10407 96 4801
10408 82 14258
10409 41 25553
10410 78 19051
10411 55 26786
10412 121 1386
10413 149 7075
10414 131 1571
10415 46 27925
10416 39 20732
10417 128 8283
10418 139 25371
10419 150 16810
10420 139 16915
10421 139 13567
10422 75 21178
10423 88 5564
10424 180 5168
10425 148 27537
10426 82 5899
10427 74 12842
10428 28 798
10429 100 767
10430 168 7362
10431 171 23775
10432 37 27018
10433 177 16976
10434 140 12183
10435 81 16966
10436 81 27211
10437 157 28859
10438 92 1604
10439 126 6527
10440 75 18242
10441 167 7341
10442 116 11089
10443 62 14127
10444 38 16450
10445 181 20606
10446 75 19935
10447 116 4607
10448 112 22788
10449 166 28395
10450 34 1718
10451 121 16771
10452 40 28597
10453 197 20
10454 160 26403
10455 42 6970
10456 60 16961
10457 30 21487
10458 25 10844
10459 69 16286
10460 197 26858
10461 147 3807
10462 64 21270
10463 197 22800
10464 82 29995
10465 194 1731
10466 72 19258
10467 157 13344
10468 166 10482
10469 123 18053
10470 28 19908
10471 199 4231
10472 188 22036
10473 77 17620
10474 199 7681
10475 154 12875
10476 34 10796
10477 129 10386
10478 26 1446
10479 41 28827
10480 40 7082
10481 37 15855
10482 124 25410
10483 38 20545
10484 75 12560
10485 142 1830
10486 140 16324
10487 180 22039
10488 31 8128
10489 179 17590
10490 40 19916
10491 152 9402
10492 95 23497
10493 51 15480
10494 198 5675
10495 42 9085
10496 140 21215
10497 163 15447
10498 88 6841
10499 144 11570
10500 176 27293
10501 143 4571
10502 88 25810
10503 170 4678
10504 105 18972
10505 51 2448
10506 31 29083
10507 97 15949
10508 75 14339
10509 125 224
10510 117 22086
10511 148 9121
10512 124 23302
10513 111 12627
10514 38 13262
10515 76 25894
10516 178 13946
10517 56 6873
10518 179 3425
10519 199 20043
10520 36 10169
10521 67 7634
10522 43 17043
10523 71 14533
10524 126 25011
10525 28 27746
10526 176 13119
10527 26 13100
10528 189 14137
10529 38 6562
10530 94 2626
10531 79 20656
10532 83 9271
10533 176 2678
10534 63 21782
10535 72 17795
10536 151 27914
10537 44 23905
10538 117 19010
10539 190 29042
10540 124 5897
10541 187 13820
10542 96 10005
10543 127 1788
10544 53 28996
10545 149 27890
10546 93 17156
10547 57 24544
10548 66 28777
10549 141 21824
10550 134 2644
10551 42 5212
10552 166 5046
10553 181 28218
10554 191 13906
10555 163 27131
10556 50 397
10557 30 21521
10558 89 20572
10559 68 10893
10560 199 14361
10561 167 3892
10562 84 10031
10563 107 10645
10564 95 8359
10565 28 12069
10566 98 12086
10567 152 24263
10568 147 22748
10569 120 241
10570 165 26090
10571 67 9159
10572 47 21024
10573 63 13239
10574 67 6691
10575 156 7514
10576 99 15618
10577 197 28918
10578 184 22543
10579 82 17159
10580 189 12029
10581 147 24606
10582 170 22858
10583 125 300
10584 94 17700
10585 181 28610
10586 54 10615
10587 176 16628
10588 159 14799
10589 50 19585
10590 185 13053
10591 130 18891
10592 166 21206
10593 104 670
10594 92 10073
10595 92 21000
10596 173 29758
10597 142 28919
10598 175 10826
10599 186 20924
10600 37 12462
10601 118 18666
10602 141 10005
10603 69 24715
10604 171 17863
10605 163 28995
10606 139 17749
10607 165 5937
10608 146 18396
10609 182 29054
10610 156 7137
10611 157 3273
10612 150 12010
10613 135 12212
10614 91 14112
10615 120 21360
10616 150 5373
10617 33 26002
10618 169 21670
10619 52 16532
10620 36 11366
10621 46 23150
10622 98 9763
10623 182 20772
10624 118 12043
10625 185 15682
10626 99 9877
10627 66 8776
10628 167 3848
10629 36 21073
10630 159 6827
10631 136 20884
10632 143 28809
10633 125 3927
10634 150 13952
10635 178 19065
10636 158 12336
10637 62 7135
10638 138 17652
10639 138 9311
10640 134 17730
10641 56 1577
10642 127 13945
10643 56 2197
10644 136 14043
10645 189 12103
10646 61 18405
10647 194 9419
10648 197 2575
10649 42 20394
10650 198 10155
10651 58 24547
10652 146 21671
10653 74 20939
10654 178 5939
10655 178 15368
10656 173 25241
10657 184 3979
10658 170 9999
10659 119 3329
10660 34 12147
10661 127 14910
10662 95 1121
10663 177 24115
10664 103 14026
10665 164 26572
10666 140 317
10667 183 23022
10668 156 29152
10669 32 7661
10670 170 26913
10671 172 5110
10672 146 29027
10673 168 14043
10674 122 27966
10675 83 3067
10676 57 15506
10677 64 17015
10678 170 25008
10679 146 3024
10680 97 1989
10681 99 22269
10682 58 27065
10683 162 645
10684 64 11953
10685 137 7658
10686 106 14037
10687 103 13723
10688 127 28207
10689 29 28440
10690 84 27839
10691 106 6284
10692 200 2186
10693 107 12673
10694 49 10780
10695 168 25282
10696 88 27995
10697 150 15073
10698 75 9191
10699 61 27627
10700 31 6726
10701 76 12712
10702 82 24402
10703 90 10176
10704 152 550
10705 48 18780
10706 109 22825
10707 127 24436
10708 138 24713
10709 29 11259
10710 188 5508
10711 100 24612
10712 102 6793
10713 124 4913
10714 199 8105
10715 83 26181
10716 134 20526
10717 69 11943
10718 39 11678
10719 190 7535
10720 156 13437
10721 178 16968
10722 30 27728
10723 99 13975
10724 129 1215
10725 57 10636
10726 139 14476
10727 119 16576
10728 44 21283
10729 184 19954
10730 67 6730
10731 111 20568
10732 63 1379
10733 118 18534
10734 40 7331
10735 108 1635
10736 184 22381
10737 162 9733
10738 116 6357
10739 195 25252
10740 91 1644
10741 200 20645
10742 47 17486
10743 61 20091
10744 88 17764
10745 148 20858
10746 38 8882
10747 169 4452
10748 140 2990
10749 81 29668
10750 57 19052
10751 78 7440
10752 112 26256
10753 92 14244
10754 28 23582
10755 111 16534
10756 177 28086
10757 115 400
10758 44 3455
10759 194 7043
10760 122 13237
10761 101 22063
10762 127 28381
10763 75 15082
10764 83 19499
10765 149 18043
10766 159 16051
10767 82 2686
10768 170 25357
10769 137 21269
10770 98 9128
10771 194 3219
10772 85 4036
10773 26 5488
10774 186 6811
10775 75 28708
10776 87 23135
10777 106 24869
10778 147 23636
10779 119 5589
10780 151 1051
10781 71 4389
10782 133 25464
10783 154 5758
10784 140 6707
10785 138 28814
10786 66 23884
10787 104 5750
10788 167 12001
10789 94 11761
10790 51 6472
10791 188 21561
10792 158 13941
10793 102 3824
10794 113 2732
10795 61 9767
10796 190 9395
10797 35 27235
10798 99 27580
10799 152 14734
10800 182 19074
10801 67 26471
10802 149 28282
10803 37 17227
10804 114 26162
10805 83 11796
10806 49 22158
10807 53 8590
10808 27 19786
10809 149 2731
10810 77 4529
10811 105 2650
10812 156 26651
10813 52 1486
10814 30 15580
10815 195 4868
10816 197 12470
10817 98 23961
10818 183 16262
10819 75 27385
10820 191 22878
10821 36 15055
10822 67 18888
10823 84 10189
10824 57 25113
10825 111 13893
10826 145 25415
10827 39 26268
10828 169 22778
10829 193 28999
10830 173 26676
10831 50 19361
10832 49 17907
10833 129 26247
10834 97 7212
10835 55 22943
10836 177 15515
10837 166 27827
10838 58 20697
10839 40 19427
10840 185 27286
10841 127 21802
10842 181 26213
10843 29 3821
10844 135 28526
10845 187 3699
10846 73 19388
10847 92 10697
10848 199 19084
10849 119 17815
10850 63 13278
10851 45 9087
10852 80 7810
10853 122 9545
10854 163 27633
10855 131 14315
10856 126 2290
10857 140 322
10858 126 6889
10859 119 23844
10860 94 13313
10861 95 6966
10862 69 3306
10863 54 16347
10864 45 7308
10865 89 1388
10866 161 3973
10867 98 2080
10868 47 23739
10869 81 10289
10870 195 16947
10871 195 28993
10872 172 19775
10873 90 442
10874 31 16160
10875 133 8428
10876 41 4531
10877 57 8525
10878 52 15758
10879 143 6577
10880 97 18087
10881 196 26354
10882 67 24789
10883 25 3841
10884 152 16409
10885 137 22602
10886 196 27788
10887 130 5295
10888 194 3612
10889 64 14224
10890 131 6373
10891 51 25595
10892 127 20747
10893 159 25091
10894 144 11693
10895 155 12272
10896 59 22334
10897 25 28190
10898 42 19762
10899 54 18353
10900 146 28863
10901 67 22229
10902 162 15252
10903 108 20563
10904 55 3259
10905 106 21338
10906 183 10140
10907 172 26886
10908 78 3755
10909 192 20093
10910 95 29994
10911 164 27930
10912 95 17341
10913 95 15800
10914 54 10852
10915 33 25975
10916 154 21459
10917 116 19067
10918 110 22079
10919 197 14629
10920 97 20766
10921 166 17672
10922 97 5601
10923 117 14494
10924 195 6532
10925 34 13858
10926 117 6950
10927 83 5203
10928 26 20609
10929 50 14095
10930 140 7858
10931 29 23878
10932 60 4624
10933 136 18730
10934 70 22573
10935 150 4743
10936 34 15675
10937 150 20595
10938 67 13322
10939 56 13334
10940 101 16026
10941 191 9081
10942 103 15329
10943 67 23616
10944 153 17988
10945 198 13748
10946 190 24130
10947 113 1513
10948 74 20569
10949 58 1807
10950 157 6303
10951 189 2830
10952 49 5314
10953 200 19604
10954 67 11216
10955 193 21191
10956 49 6479
10957 199 26567
10958 119 20905
10959 158 4095
10960 197 10595
10961 90 11090
10962 44 25467
10963 98 16181
10964 91 15548
10965 76 11879
10966 178 7240
10967 28 20179
10968 66 20836
10969 46 13892
10970 187 25422
10971 179 11995
10972 84 5353
10973 153 58
10974 106 11446
10975 112 17854
10976 128 28345
10977 87 9467
10978 107 17896
10979 40 22549
10980 155 26339
10981 83 1645
10982 194 25487
10983 87 22483
10984 154 14308
10985 31 7428
10986 185 11457
10987 102 24332
10988 49 4334
10989 45 25770
10990 27 4892
10991 31 20522
10992 124 18917
10993 140 9751
10994 181 8339
10995 179 22959
10996 173 6726
10997 67 14607
10998 188 22777
10999 89 1237
11000 100 19815
11001 144 29516
11002 143 4437
11003 127 784
11004 26 24587
11005 161 7252
11006 94 10176
11007 197 15418
11008 124 16816
11009 200 18608
11010 43 27466
11011 103 6183
11012 103 12521
11013 109 19106
11014 26 4230
11015 94 25085
11016 196 11709
11017 161 1667
11018 73 24799
11019 58 7618
11020 162 5354
11021 77 25215
11022 49 25345
11023 48 20973
11024 137 12151
11025 180 13667
11026 89 27498
11027 161 26511
11028 155 23342
11029 185 21668
11030 171 25014
11031 56 27966
11032 43 17704
11033 120 5571
11034 31 14785
11035 29 1888
11036 99 4409
11037 86 5667
11038 82 20438
11039 199 18266
11040 84 18923
11041 164 18556
11042 188 10836
11043 67 26438
11044 121 13387
11045 161 8099
11046 56 11209
11047 185 21474
11048 136 18400
11049 93 17766
11050 185 10233
11051 173 23323
11052 105 5811
11053 69 20746
11054 96 14684
11055 107 5187
11056 62 29998
11057 55 26377
11058 122 15161
11059 55 15010
11060 139 23623
11061 173 13298
11062 71 5525
11063 172 22799
11064 76 8168
11065 188 3460
11066 200 12921
11067 182 15744
11068 147 14827
11069 130 21330
11070 46 4556
11071 188 9467
11072 34 2962
11073 171 21739
11074 66 17713
11075 100 29372
11076 144 6208
11077 38 28870
11078 156 145
11079 60 18360
11080 112 8584
11081 131 9415
11082 200 7657
11083 142 22938
11084 91 14351
11085 179 28344
11086 35 23486
11087 58 6164
11088 72 26356
11089 102 20921
11090 157 11001
11091 45 1756
11092 113 9314
11093 153 17996
11094 170 4997
11095 139 24121
11096 164 10878
11097 183 17787
11098 110 11396
11099 60 11016
11100 59 1342
11101 151 27357
11102 67 23520
11103 152 27626
11104 27 1421
11105 91 10295
11106 93 15191
11107 122 12333
11108 96 25379
11109 113 10313
11110 127 13035
11111 137 20306
11112 112 20671
11113 180 18797
11114 42 25167
11115 60 10516
11116 180 21874
11117 184 4038
11118 185 17743
11119 136 17972
